id,text,Hello,Done,Connect,Order,Changing,Return,Other,Inform,Request,ID_product,size_product,color_product,material_product,cost_product,amount_product,name_promotion,content_promotion,Id member,phone member,addr member,level member,benefit member,feedback,shiping fee,size customer,height customer,weight customer,addr store,phone store
383080,Chị chuyển khoản vui lòng để nội dung là tên facebook đặt hàng Cái Hoàng Diễm Trang và gửi giúp em màn hình giao dịch để bên em check cho chị nhanh hơn nhé!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383081,E NHẬN DC R Ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383082,e nhận dc r ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383083,e nhận dc r ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383084,Khách 90: Chị chuyển tiền rồi nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383085,Khách 90: Chị chuyển tiền nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383086,dạ ck giúp e 583k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383087,Khách 90: Báo đơn chị chuyển khoản,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383088,e nhận ck c rồi ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383089,"Khách 90: Gởi về chị 98 Chu Văn An, Phường Vĩnh Lạc, TP. Rạch giá kiên Giang",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383090,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383091,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383092,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383093,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383094,"Khách 90: Em ship đồ cho chị về địa chỉ 98 Chu Văn An, Phường Bình Thuỷ, Quận Bình Thuỷ, TP. Rạch giá nhé",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383095,Khách 90: Chốt chị bộ này nữa chị chuyển luôn rồi gởi chung cho chị 2 đơn dồn còn lại nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383096,e nhận dc ck r ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383097,Khách 90: Chị chuyển khoản rồi giữ đơn để đó cho chị nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383098,Khách 90: Chị gọi chờ Hoài mà không được,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383099,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383100,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383101,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383102,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383103,Khách 90: Em ơi chốt cho chị áo đầm 175 luôn nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383104,e nhận dc ck r ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383105,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383106,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383107,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383108,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383109,e nhận đc rồi ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383110,Cảm phiền chị đợi giúp em một xíu nhé. Em xác nhận sẽ báo lại chị liền ạ. Em cảm ơn chị ạ <3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383111,Khách 90: Đã Ck rồi nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383112,dạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383113,Khách 90: Chị đang họp tí chị chuyển được không,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383114,"c ơi, c chuyển khoản chưa ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383115,Khách 90: Okay em,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383116,c chuyển giúp e 695 nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383117,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383118,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383119,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383120,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383121,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383122,Khách 90: Nhắn tiền đơn hàng cho chị nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383123,e nhận dc ck rồi ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383124,Khách 90: Đơn chị có áo này không em? Chị hỏi thì nói có,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383125,Cảm phiền chị đợi giúp em một xíu nhé. Em xác nhận sẽ báo lại chị liền ạ. Em cảm ơn chị ạ <3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383126,Khách 90: Chị đã chuyển khoản rồi nhé em,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383127,Khách 90: Okay em,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383128,Chị chuyển khoản vui lòng để nội dung là tên facebook đặt hàng và gửi giúp em màn hình giao dịch để bên em check cho chị nhanh hơn nhé.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383129,đơn c là 560k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383130,Khách 90: Cái Hoàng Diễm Trang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383131,"i Hữu Nghĩa, Phường Bình Thuỷ, Quận Bình Thuỷ, TP. Cần Thơ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383132,xx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383133,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383134,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383135,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383136,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383137,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383138,Khách 90: Cho chị số tài khoản nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383139,Khách 90: Chị đặt mua đầm bi này  nhiều lần mà không được. Nếu còn đầm bi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383140,ị mua 1 cái shop nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383141,Khách 90: Chị đặt mua đầm này lần mà không được. Nếu còn cái nào cho chị mua 1 cái shop nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383142,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383143,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383144,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383145,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383146,onversation: Khách 91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383147,Khách 91: ok em nè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383148,dạ chị các bạn gọi chốt đơn hàng chị nhắc các bạn giúp e nha bên e trừ lỗi cho chị ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383149,Khách 91: nhưng nhớ nhắc mấy bạn nhớ trừ lỗi giúp c nha. mắc công chờ ck nữa phiền lắm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383150,Khách 91: chị mới đặt đơn hàng bên em. em trừ ra giúp chị được rồi. ngày mai ko cần ck cho chị đâu em nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383151,Khách 91: ok e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383152,chị vui lòng đợi chủ nhật này bên e chuyển lại cho mình nha chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383153,dạ chị ơi hôm qua bên e bị lỗi tài khoản chuyển mà không được ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383154,Khách 91: em ơi. hình như bên em chưa ck cho chị phải k nè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383155,dạ chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383156,Khách 91: đúng r đó em,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383157,mình kiểm tra lại giúp e ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383158,Huynh Cam Hanh  19028491880018  Techcombank  ( 160k ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383159,Khách 91: ok em nè. thanks e nhiều nhed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383160,dạ chị bên e sẽ chuyển khoản vào chủ nhật chi vui lòng đợi bên e chuyển khoản lại cho chị ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383161,Khách 91: thôi giờ e ck giúp c nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383162,Khách 91: hôm trước chị dặn trừ rồi mà ko có trừ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383163,Khách 91: uhm nè.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383164,vừa nhận được hàng mới bên e ko trừ cho chị luôn nè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383165,dạ chị mình không để trừ lỗi nữa ạ chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383166,Khách 91: c kêu trừ hàng lỗi ra để khỏi ck mà bên em quên trừ cho chị rồi. bé em nó nhận hàng nó la quá trời,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383167,Khách 91: techcombank chi nhánh chợ lớn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383168,Khách 91: em chuyển khoảng lỗi giúp c nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383169,Khách 91: dạ em cám ơn ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383170,dạ chị có đơn mới các bạn gọi chốt chị nhắc các bạn mình có đơn trừ lỗi nha chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383171,Khách 91: dạ vậy đợi em chọn mẫu khác trừ đơn sau ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383172,"Đơn lỗi 160k, c muốn shop chuyển khoản hay trừ đơn sau ạ?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383173,chuyển khoản thì chị gửi shop thông tin số tài khoản + tên chủ tài khoản & ngân hàng chi nhánh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383174,trừ đơn sau thì đơn sau chị nhắc bạn chốt đơn lên check tin nhắn trừ hàng lỗi cho chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383175,họn cách giải quyết rồi báo lại shop nha chị! Cám ơn chị ạ!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383176,mẫu này bên e tạm hết hàng ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383177,dạ chị bên e nhận được đơn lỗi của chị rồi ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383178,Khách 91: vài hôm nữa ship hàng chị đưa lại ship bên em được không? vì như vậy sẽ đỡ phí ship cho bên em,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383179,Khách 91: bên em có màu đen không gửi lại cho chị được ko. vì hôm qua c cũng vừa đặt thêm đồ bên em,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383180,Chị đọc kĩ thông tin em gửi nhé! Chị lưu ý ship thường đừng ship nhanh vì phí ship sẽ cao nha chị! Chị gửi về vui lòng để thông tin người gửi là tên facebook & sdt đặt hàng nha!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383181,"Đơn hàng mình gửi về shop ĐỖ HOÀI PHƯƠNG Đ/c :67/4 đường 30/4 kp2 phường trung dũng tp Biên Hòa Đồng Nai Sdt:xxxxx Ghi chú giúp em là hàng lỗi bên dưới cục hàng, kèm theo tờ bill tiền ngoài cục hàng  và để đầy đủ thông tin giúp e ạ: tên facebook đặt hàng & sđt đặt hàng. Phí SHIP hàng lỗi bên e sẽ chịu (trường hợp bên giao hàng bắt trả trước thì để thu hộ tiền ship giúp e nhé ) .LUU Ý MÌNH KHÔNG GUI BÊN GIAO HÀNG NHANH GIÚP E VÌ PHÍ RẤT CAO và KHÔNG THU COD giá trị hàng. Sau khi nhận được hàng c gửi về bên e sẽ gọi lại và giải quyết cho c luôn ạ!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383182,Khách 91: nhưng lại giao em màu kem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383183,Khách 91: em đặt màu đen trên live và đơn cũng àu đen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383184,mình bị lỗi gì v ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383185,Khách 91: đã gọi liên hệ báo gửi hình ảnh cho shop ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383186,Khách hàng liên hệ hotline 1900.633.973 để được các bạn cskh hướng dẫn kiểm tra và xử lí hàng bị lỗi .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383187,h hàng gửi đầy đủ hình ảnh sản phẩm lỗi vào tin nhắn trang page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383188,HÔNG GIẢI QUYẾT TRƯỜNG HỢP CHẬT/RỘNG MONG MẤY CHỊ THÔNG CẢM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383189,Ý: - Khách hàng không tự ý gửi hàng khi chưa có sự xác nhận từ shop ĐHP. Mọi mất mát về hàng hóa shop ĐHP hoàn toàn không chịu trách nhiệm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383190,"ng hợp khách tự ý gửi hàng về khi chưa có sự xác nhận của shop ĐHP, shop sẽ từ chối nhận đơn & không hoàn tiền lại sản phẩm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383191,Khách 91: Hàng bị lỗi thì phải làm sao ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383192,Khách hàng liên hệ hotline 1900.633.973 để được các bạn cskh hướng dẫn kiểm tra và xử lí hàng bị lỗi .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383193,h hàng gửi đầy đủ hình ảnh sản phẩm lỗi vào tin nhắn trang page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383194,HÔNG GIẢI QUYẾT TRƯỜNG HỢP CHẬT/RỘNG MONG MẤY CHỊ THÔNG CẢM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383195,Ý: - Khách hàng không tự ý gửi hàng khi chưa có sự xác nhận từ shop ĐHP. Mọi mất mát về hàng hóa shop ĐHP hoàn toàn không chịu trách nhiệm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383196,"ng hợp khách tự ý gửi hàng về khi chưa có sự xác nhận của shop ĐHP, shop sẽ từ chối nhận đơn & không hoàn tiền lại sản phẩm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383197,Khách 91: Hàng bị lỗi thì phải làm sao ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383198,Khách 91: alo ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383199,Hãy để lại tin nhắn và Đỗ Hoài Phương Boutique sẽ trả lời Bạn trong thời gian sớm nhất.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383200,Khách 91: Liên hệ tư vấn viên,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383201,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383202,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383203,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383204,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383205,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383206,Khách 91: alo ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383207,Khách 91: còn k ạ! lấy em 2 bộ này ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383208,Hãy để lại tin nhắn và Đỗ Hoài Phương Boutique sẽ trả lời Bạn trong thời gian sớm nhất.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383209,Khách 91: Liên hệ tư vấn viên,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383210,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383211,Khách 91: còn k ạ! lấy em 2 bộ này ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383212,Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383213,Khách 91: alo ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383214,Khách 91: mẫu này mình còn ko ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383215,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383216,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383217,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383218,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383219,Khách 91: ko ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383220,Khách 91: mẫu này bên mình còn lo ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383221,Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383222,Khách 91: 189 nguyễn thị minh khai quận 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383223,Khách 91: đặt áo thun trên vs bộ jum này ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383224,Khách 91: alo ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383225,Khách 91: shop báo giúp mình nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383226,Khách 91: là 2 cái ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383227,Khách 91: mẫu này màu cam nữa ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383228,Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383229,uyễn thị minh khai quận 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383230,Khách 91: lấy mh 1 cái này,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383231,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383232,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383233,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383234,xxx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383235,Khách 91: shop oi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383236,onversation: Khách 92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383237,"Dạ hiện bên e chưa kiểm kê được số lương để check ib, mai chị nt lại giúp e nha. Còn nếu mình có đơn trên live thì mai bên e mới soạn và gọi chị đợi giúp e ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383238,Khách 92: Ao dai con k chi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383239,onversation: Khách 93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383240,Khách 93: Bữa shipper có gọi e hẹn giao mà tới nay ko thấy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383241,Khách 93: C xem lại đonxxxxx giúp e nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383242,Dạ ! e chào chị Sumy Nguyễn ! Em cám ơn chị đã tin tưởng và lựa chọn nhà em . ( Nếu là khách mới ) chị vui lòng comment đầy đủ mã + số điện thoại để được đọc tên trong livestream là chắc chắn mình có đơn hàng nhé ! thanks chị yêu của em nhiều  .Hotline 1900.633.973 ( 8h - 17h ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383243,Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383244,Khách 93: Làm thế nào để đặt hàng trên livestream ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383245,Khách 93: Ấp Thạnh trị xã Long điền huyện đong hải tỉnh bạc lieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383246,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383247,Khách 93: Cái đầm vs cái áo khoác nha shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383248,Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383249,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383250,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383251,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383252,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383253,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383254,Khách 93: E oi s ko thay ai giao hang het z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383255,Khách 93: Z t2 dc k e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383256,nếu được để e báo shipper phát lại cho mình nha chị,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383257,ko thì chị nhờ ng nhà lấy giúp e được ko ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383258,dạ chủ nhạt       bên bưu điện ko làm ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383259,Khách 93: Ma no noi ko dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383260,Khách 93: Cn ak e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383261,là chị muốn hẹn giao đến ngày nào ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383262,Khách 93: Ma e co hen lai 2 ngay họ ko đồng ý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383263,Khách 93: Ben ship hang co goi giao hang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383264,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383265,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383266,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383267,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383268,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383269,Khách 93: C phuong oi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383270,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383271,Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383272,Khách 93: Hang cua minh đi chua z shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383273,Khách 93: Ok e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383274,340 ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383275,Khách 93: Tong Bill cua c la nhiu e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383276,Khách 93: Ok e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
