"id","text","Hello","Done","Connect","Order","Changing","Return","Other","Inform","Request","ID_product","size_product","color_product","material_product","cost_product","amount_product","name_promotion","content_promotion","Id member","phone member","addr member","level member","benefit member","feedback","shiping fee","size customer","height customer","weight customer","addr store","phone store"
"501874","Shop: Dạ chị chuyển khoản cho em để em đi đơn và free ship cho mình nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501875","Khách 738: Ok shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501876","Shop: Đơn của mình ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501877","Khách 738: Cảm ơn shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501878","Shop: Dạ e nhận đc r nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501879","Khách 738: Cho hỏi shop nhận đc ck của huỳnh thị kim ngân chưa nhé","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501880","Khách 738: Shop kt dùm","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501881","Khách 738: Đã ck 1tr675 rồi","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501882","Khách 738: Ok","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501883","Shop: À mình gọi lên hotline nhờ hỏi nta dùm e nhé","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501884","Shop: Dạ đr ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501885","Khách 738: shop kt dùm đơn hàng ngày 17/3 va 20/3 đã chuyển khoản rồi mà chưa nhận đc","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501886","Khách 738: Ck phan nhựt hưng fai ko shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501887","Shop: Dạ c ck giúp nhe nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501888","Khách 738: Ok shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501889","Shop: Đơn mình ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501890","Shop: Chị ơi","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501891","Khách 738: đăng khoaxxxxx","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501892","Khách 738: shop kt dùm đơn hàng ngày 17/3 đã chuyển khoảng rồi mà chưa nhận đc","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501893","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501894","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501895","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501896","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501897","Khách 738: đăng khoaxxxxx","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501898","Khách 738: shop kt dùm đơn hàng ngày 17/3 đã chuyển khoảng rồi mà chưa nhận đc","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501899","Khách 738: Ok shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501900","Shop: Để xem kt lại chị nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501901","Khách 738: Cho hỏi shop nhận đc ck tên huỳnh thị kim ngân chuyển chưa?fb đăng khoa","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501902","Khách 738: Shop kt giúp mình nhé,mình ck rồi","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501903","Shop: Dạ đúng rồi ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501904","Khách 738: Tk phan nhựt hưng phải ko shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501905","Shop: Vậy chị ck giúp em nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501906","Khách 738: Cho hỏi ck hay shop ship luôn nhé","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501907","Khách 738: Ok shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501908","Shop: Chị nghe máy giúp em ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501909","Khách 738: Nghe shop ơi","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501910","Shop: Chị ơi","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501911","Khách 738: Đăng khoa ck rồi shop kt dùm","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501912","Shop: Chào anh/chị Đăng Khoa !!!Cảm ơn anh/chị đã liên hệ với Đỗ Hoài Phương Boutique. Hãy gửi cho chúng tôi bất kì câu hỏi nào anh/chị đang thắc mắc nhé","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501913","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501914","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501915","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501916","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501917","Khách 738: Bắt đầu","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501918","Khách 738: Cảm ơn shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501919","Shop: dạ hiện đơn mình đang giao nha tầm nay haowjc mai nhận dc ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501920","Shop: da","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501921","Khách 738: Đăng khoaxxxxx","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501922","Khách 738: Shop ơi kiểm tra đơn hàng dùm 3 ngày vẫn chưa nhận đc","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501923","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501924","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501925","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501926","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501927","Khách 738: mình ck rồi shop kiểm tra dùm nhé","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501928","Shop: Dạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501929","Shop: Ck giúp em nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501930","Khách 738: vậy để mình ck","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501931","Shop: H chị","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501932","Shop: Còn bh bên em đang chốt live mới á chị","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501933","Khách 738: ok","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501934","Shop: Ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501935","Shop: Luve này live trc","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501936","Shop: Dạ hết rồi ah","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501937","Khách 738: còn set mickey này nữa nè shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501938","Shop: Chị ck giúp em nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501939","Shop: Chị xem rồi","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501940","Shop: Đây ah","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501941","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501942","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501943","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501944","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501945","Khách 738: Ok shop,cảm ơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501946","Shop: Dạ e nạp dc r c nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501947","Khách 738: 35004409847718","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501948","Shop: Máy báo ko nạp dc ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501949","Shop: Mình ktra số giúp e nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501950","Khách 738: Dạ đúng rồi shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501951","Shop: Thẻ vina phải ko c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501952","Khách 738: Đăng khoa cọc card","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501953","Mã thẻ 34004409847718","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501954","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501955","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501956","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501957","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501958","Khách 738: Ok chị e cọc card vina c nhé","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501959","Shop: C cọc hoặc ck dc ko","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501960","Shop: C ơi đơn c dc freeship","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501961","Shop: E chốt đơn c nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501962","Shop: Dạ ok c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501963","Khách 738: Váy da shop đổi dùm mình sz M nha,P nói form vây hơi nhỏ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501964","Khách 738: Mình nhớ còn đầm maxi hồng","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501965","Khách 738: Ok shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501966","Shop: Chân váy da s 195 ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501967","Shop: Đầm kem 199k","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501968","Shop: Hqua c đặt 1 quần M sale 200","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501969","Shop: C ơi e gọi chốt đơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501970","Khách 738: Cho hỏi shop nhận đc ck 1tr060 chưa nhé","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501971","Khách 738: Mình ck rồi shop kt dùm nhé","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501972","Shop: Dạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501973","Shop: Dạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501974","Khách 738: Ok shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501975","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501976","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501977","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501978","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501979","Khách 738: nghe c ơi","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501980","Shop: Chị ơi","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501981","Khách 738: shop nhận đc ck rồi fai ko nhé","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501982","Shop: Dạ rồi ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501983","Khách 738: cho hỏi shop kiếm đc món hàng tặng chưa nhé","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501984","Khách 738: mình ck rồi shop kt giúp nhé","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501985","Khách 738: set đỏ lửng","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501986","Khách 738: shop ơi hôm qua mình có đặt set này nữa","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501987","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501988","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501989","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501990","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501991","Shop: bên em ngưng sỉ r cnh","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501992","Khách 738: ok shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501993","Shop: E cảm ơn c nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501994","Shop: Dạ e nhận dc r ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501995","Khách 738: tên là huynh thi kim ngan","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501996","Khách 738: đã ck rồi shop kt dùm nhé","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501997","Khách 738: ok shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501998","Shop: C chụp giao dịch giúp e nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501999","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502000","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502001","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502002","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502003","Khách 738: 67078616526262","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502004","Khách 738: an yên lily cọc vina 50k","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502005","Shop: Nhá c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502006","Shop: Mình gửi mã cho e","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502007","Khách 738: mình gửi mã qua sdt nảy chốt đơn hay inbox qua day","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502008","Khách 738: ok c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502009","Shop: Dạ 50k vina free ship cho c nhá","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502010","Khách 738: cho cọc vina bao nhiêu vậy shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502011","Khách 738: lấy luôn nha s","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502012","Shop: Vậy c lấy ko","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502013","Khách 738: đúng rồi c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502014","Shop: Vàng hả c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502015","Khách 738: còn áo len chuột vàng e kiếm ko có hình s ơi ( p xóa live rồi ko xem đc)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502016","Shop: Là mỗi đỏ thôi hả c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502017","Khách 738: e cọc card vina shop nhé","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502018","Khách 738: 1 áo len chuột vàng","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502019","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502020","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502021","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502022","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502023","Khách 738: có đặt trên live rồi","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502024","Khách 738: màu đen","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502025","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502026","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502027","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502028","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502029","Khách 738: áo khoác hồng sz L","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502030","Khách 738: shop ơi mình có đặt mấy mẫu này sao chưa thấy ai chốt","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502031","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502032","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502033","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502034","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502035","**** Conversation: Khách 739","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502036","Khách 739: Mình nt rồi mình ko lấy nc hoa mà mình mua đồ trừ luôn mà p","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502037","Shop: dạ chị e gửi 5 chai còn thiếu cho mình rồi ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502038","Khách 739: Đúng rồi nha p","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502039","Shop: dạ chị mình thiếu 4 chai con ngựa vàng và 1 chia con ngựa xanh đúng không ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502040","Shop: Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https://facebook.com/DoHoaiPhuong1613/videos/947462718990999/?comment_id=1213964885685389)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502041","Khách 739: Minh ko lay nc hoa nua minh lay do dc ko p","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502042","Shop: Dạ đơn sau chị nhắc các bạn gửi lại nước hoa giúp shop chị nhé","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502043","Shop: Dạ em chào chị Thao Ngo. Chị vui lòng chụp giúp em tờ bill MỘC ĐỎ bên trong gói hàng, bill có ghi chữ bằng bút bi, mặt sau có ghi những món chị chốt kèm giá tiền, chụp lại gửi em check nha !","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502044","Khách 739: P gui nc hoa thieu minh mua 7 chai con ngua  ma gui co ha chai ak con thieu  5 chai nua nha p","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502045","**** Conversation: Khách 740","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502046","Khách 740: về cho xem hàng nhe","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502047","Khách 740: o ngoài đep k a","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502048","Khách 740: uh mình lấy nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502049","Khách 740: cho coi hình lại ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502050","Khách 740: bao nhiêu","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502051","Shop: Dạ còn túi đá ạ. Dạ mình đặt hàng vui lòng để lại SĐT và Địa chỉ để ngày mai vào giờ làm việc các bạn sẽ lên đơn hàng cho chị yêu ạ  Shop cảm ơn chị ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502052","Khách 740: bạn còn túi đá k","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502053","Shop: Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502054","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502055","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502056","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502057","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502058","Khách 740: 56 kí 1m45 vừa k","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502059","Khách 740: Ao rin này bn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502060","Shop: Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502061","Shop: Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502062","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502063","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502064","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502065","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502066","Shop: Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502067","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502068","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502069","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502070","Callxxxxx","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502071","Khách 740: Shop này hỏi k thây tra loi lun vay","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502072","Khách 740: Mấy đồ này dưới 55 kí 1m45 vưa k e","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502073","Shop: Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502074","**** Conversation: Khách 741","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502075","Khách 741: Sang chi ban cong viec ko nghe may duoc","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502076","Khách 741: Giao chi ao so mi 04 luon nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502077","Khách 741: Ma 23 chi ko duoc chot ha e","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502078","Khách 741: Ok","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502079","Shop: Dạ chị Khanh Chau vui lòng chụp màn hình mẫu muốn đặt kèm thông tin giúp em nhé","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502080","Khách 741: So dt chixxxxx","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502081","Khách 741: Chi dat dam 18M cam va set 23 M nha shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502082","Khách 741: Ap long loi, xa long hung, chau thanh, Tien giang","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502083","Khách 741: Cong ty TNHH co khi Minh Huy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502084","Khách 741: Giao dia chi cu nha e","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502085","Khách 741: Ok e","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502086","Shop: dạ hôm nay chị có đơn trên live rồi ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502087","Khách 741: Hom nay chi co dat chot don chi nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502088","Khách 741: Sao chi dat luc livestream ma ko duoc chot don hang e","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502089","Shop: Hãy để lại tin nhắn và Đỗ Hoài Phương Boutique sẽ trả lời Bạn trong thời gian sớm nhất.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502090","Khách 741: Liên hệ tư vấn viên","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502091","Shop: Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502092","Khách 741: Chi dat dam hoa 139k luc toi co ko e","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
